# Local self energy at imaginary frequency
# [Column] Data
# [1] Frequency
# [2] Re(Sigma_{shell=0, spin=up, 0, 0})
# [3] Im(Sigma_{shell=0, spin=up, 0, 0})
# [4] Re(Sigma_{shell=0, spin=up, 0, 1})
# [5] Im(Sigma_{shell=0, spin=up, 0, 1})
# [6] Re(Sigma_{shell=0, spin=up, 0, 2})
# [7] Im(Sigma_{shell=0, spin=up, 0, 2})
# [8] Re(Sigma_{shell=0, spin=up, 1, 0})
# [9] Im(Sigma_{shell=0, spin=up, 1, 0})
# [10] Re(Sigma_{shell=0, spin=up, 1, 1})
# [11] Im(Sigma_{shell=0, spin=up, 1, 1})
# [12] Re(Sigma_{shell=0, spin=up, 1, 2})
# [13] Im(Sigma_{shell=0, spin=up, 1, 2})
# [14] Re(Sigma_{shell=0, spin=up, 2, 0})
# [15] Im(Sigma_{shell=0, spin=up, 2, 0})
# [16] Re(Sigma_{shell=0, spin=up, 2, 1})
# [17] Im(Sigma_{shell=0, spin=up, 2, 1})
# [18] Re(Sigma_{shell=0, spin=up, 2, 2})
# [19] Im(Sigma_{shell=0, spin=up, 2, 2})
# [20] Re(Sigma_{shell=0, spin=down, 0, 0})
# [21] Im(Sigma_{shell=0, spin=down, 0, 0})
# [22] Re(Sigma_{shell=0, spin=down, 0, 1})
# [23] Im(Sigma_{shell=0, spin=down, 0, 1})
# [24] Re(Sigma_{shell=0, spin=down, 0, 2})
# [25] Im(Sigma_{shell=0, spin=down, 0, 2})
# [26] Re(Sigma_{shell=0, spin=down, 1, 0})
# [27] Im(Sigma_{shell=0, spin=down, 1, 0})
# [28] Re(Sigma_{shell=0, spin=down, 1, 1})
# [29] Im(Sigma_{shell=0, spin=down, 1, 1})
# [30] Re(Sigma_{shell=0, spin=down, 1, 2})
# [31] Im(Sigma_{shell=0, spin=down, 1, 2})
# [32] Re(Sigma_{shell=0, spin=down, 2, 0})
# [33] Im(Sigma_{shell=0, spin=down, 2, 0})
# [34] Re(Sigma_{shell=0, spin=down, 2, 1})
# [35] Im(Sigma_{shell=0, spin=down, 2, 1})
# [36] Re(Sigma_{shell=0, spin=down, 2, 2})
# [37] Im(Sigma_{shell=0, spin=down, 2, 2})
-257.296438 8.461796 0.082962 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.053934 0.568914 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.048361 0.257372 8.461796 0.082962 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.053934 0.568914 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.048361 0.257372 
-257.170775 8.461161 0.083025 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.053565 0.569196 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.048004 0.257511 8.461161 0.083025 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.053565 0.569196 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.048004 0.257511 
-257.045111 8.460527 0.083088 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.053195 0.569480 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.047647 0.257651 8.460527 0.083088 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.053195 0.569480 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.047647 0.257651 
-256.919447 8.459892 0.083151 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.052826 0.569763 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.047290 0.257792 8.459892 0.083151 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.052826 0.569763 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.047290 0.257792 
-256.793784 8.459258 0.083214 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.052457 0.570046 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046933 0.257932 8.459258 0.083214 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.052457 0.570046 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046933 0.257932 
-256.668120 8.458624 0.083277 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.052089 0.570330 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046576 0.258072 8.458624 0.083277 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.052089 0.570330 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046576 0.258072 
-256.542456 8.457991 0.083340 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.051721 0.570614 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046220 0.258213 8.457991 0.083340 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.051721 0.570614 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046220 0.258213 
-256.416792 8.457358 0.083404 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.051353 0.570898 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045864 0.258353 8.457358 0.083404 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.051353 0.570898 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045864 0.258353 
-256.291129 8.456725 0.083467 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.050985 0.571183 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045508 0.258494 8.456725 0.083467 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.050985 0.571183 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045508 0.258494 
-256.165465 8.456092 0.083530 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.050617 0.571467 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045153 0.258635 8.456092 0.083530 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.050617 0.571467 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045153 0.258635 
-256.039801 8.455460 0.083594 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.050250 0.571752 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044798 0.258776 8.455460 0.083594 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.050250 0.571752 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044798 0.258776 
-255.914138 8.454828 0.083657 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.049883 0.572037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044443 0.258917 8.454828 0.083657 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.049883 0.572037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044443 0.258917 
-255.788474 8.454196 0.083721 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.049516 0.572322 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044088 0.259058 8.454196 0.083721 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.049516 0.572322 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044088 0.259058 
-255.662810 8.453565 0.083784 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.049149 0.572608 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.043733 0.259200 8.453565 0.083784 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.049149 0.572608 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.043733 0.259200 
-255.537146 8.452934 0.083848 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.048783 0.572893 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.043379 0.259341 8.452934 0.083848 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.048783 0.572893 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.043379 0.259341 
-255.411483 8.452303 0.083911 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.048417 0.573179 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.043025 0.259483 8.452303 0.083911 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.048417 0.573179 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.043025 0.259483 
-255.285819 8.451672 0.083975 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.048051 0.573465 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.042672 0.259624 8.451672 0.083975 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.048051 0.573465 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.042672 0.259624 
-255.160155 8.451042 0.084039 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.047685 0.573752 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.042318 0.259766 8.451042 0.084039 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.047685 0.573752 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.042318 0.259766 
-255.034492 8.450412 0.084102 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.047320 0.574038 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.041965 0.259908 8.450412 0.084102 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.047320 0.574038 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.041965 0.259908 
-254.908828 8.449782 0.084166 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046955 0.574325 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.041612 0.260050 8.449782 0.084166 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046955 0.574325 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.041612 0.260050 
-254.783164 8.449152 0.084230 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046590 0.574612 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.041259 0.260192 8.449152 0.084230 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046590 0.574612 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.041259 0.260192 
-254.657500 8.448523 0.084294 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046225 0.574899 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.040907 0.260334 8.448523 0.084294 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.046225 0.574899 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.040907 0.260334 
-254.531837 8.447894 0.084358 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045861 0.575187 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.040555 0.260477 8.447894 0.084358 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045861 0.575187 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.040555 0.260477 
-254.406173 8.447266 0.084422 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045497 0.575474 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.040203 0.260619 8.447266 0.084422 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045497 0.575474 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.040203 0.260619 
-254.280509 8.446637 0.084486 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045133 0.575762 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.039851 0.260762 8.446637 0.084486 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.045133 0.575762 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.039851 0.260762 
-254.154846 8.446009 0.084550 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044769 0.576050 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.039500 0.260905 8.446009 0.084550 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044769 0.576050 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.039500 0.260905 
-254.029182 8.445381 0.084614 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044405 0.576339 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.039148 0.261048 8.445381 0.084614 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044405 0.576339 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.039148 0.261048 
-253.903518 8.444754 0.084678 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044042 0.576627 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.038798 0.261191 8.444754 0.084678 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.044042 0.576627 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.038798 0.261191 
-253.777855 8.444127 0.084742 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.043679 0.576916 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.038447 0.261334 8.444127 0.084742 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.043679 0.576916 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.038447 0.261334 
